filename	label	AD	DBD	part_of
Janelia-1846510919643824226-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_743_202_1900754791357743202_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB056B_Brain_2020__3	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919643824226-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_996_452_2624112903287996452_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB056B_Brain_2020__4	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919832567906-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_251_490_1900756614504251490_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB056B_Brain_2020__5	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510919832567906-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_565_732_2624111388913565732_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB056B_Brain_2020__6	P{R76F05-p65.AD}	P{R80G12-GAL4.DBD}	female organism|adult brain
Janelia-1846510923158650978-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_105_314_1900777285108105314_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__1	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923158650978-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_509_092_2624112902910509092_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312C_Brain_2020__2	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923393532002-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_723_618_1900779053535723618_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__3	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923393532002-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_961_252_2624111387885961252_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312C_Brain_2020__4	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923599052898-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_097_250_1900778651650097250_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__5	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510923599052898-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_586_276_2624112902264586276_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB312C_Brain_2020__6	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1846510935615733858-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_418_018_1903455047694418018_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB607B_Brain_2020__1	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935615733858-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_954_597_2624126166037954597_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB607B_Brain_2020__2	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935825449058-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_852_770_1903454207629852770_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB607B_Brain_2020__3	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935825449058-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_599_846_2624126696772599846_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB607B_Brain_2020__4	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846510935993221218-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_336_418_1903455651569336418_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB607B_Brain_2020__5	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1846872789508685922-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_836_517_2624187159522836517_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB433B_Brain_2020__1	P{R30E08-p65.AD}	P{R11C07-GAL4.DBD}	female organism|adult brain
Janelia-1846872791043801186-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_224_741_2624182000449224741_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB002B_Brain_2020__3	P{R12C11-p65.AD}	P{R14C08-GAL4.DBD}	female organism|adult brain
Janelia-1846872791282876514-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_739_813_2624181709649739813_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB002B_Brain_2020__4	P{R12C11-p65.AD}	P{R14C08-GAL4.DBD}	female organism|adult brain
Janelia-1848695829729116258-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_659_938_1900951143018659938_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB242A_Brain_2020__7	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain
Janelia-1848695830257598562-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_353_890_1900949641512353890_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB242A_Brain_2020__8	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain
Janelia-1849052530806358114-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_307_618_1899015908643307618_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB074C_Brain_2020__1	PBac{R21D02-p65.AD}	P{R12C11-GAL4.DBD}	female organism|adult brain
Janelia-1849052530806358114-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_433_314_2624113142430433314_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB074C_Brain_2020__2	PBac{R21D02-p65.AD}	P{R12C11-GAL4.DBD}	female organism|adult brain
Janelia-1849052532542799970-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_340_514_1899043879089340514_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB399B_Brain_2020__1	P{R21D02-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain
Janelia-1849052532542799970-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_808_420_2624118983841808420_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB399B_Brain_2020__2	P{R21D02-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain
Janelia-1850139673305808994-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_571_877_2624205992849571877_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB188B_Brain_2020__7	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1858872785657397346-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_001_192_2625323215358001192_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB043B_Brain_2020__6	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1858872786001330274-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_742_119_2625324613453742119_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB043B_Brain_2020__7	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1858872795379794018-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_917_799_2625328055068917799_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB042B_Brain_2020__13	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1858872795627257954-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_437_474_2625329511205437474_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB042B_Brain_2020__14	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1858872795870527586-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_292_647_2625326197252292647_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB042B_Brain_2020__15	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1858872797544054882-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_444_386_2625327216409444386_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB043B_Brain_2020__8	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1858872797812490338-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_452_514_2625327463378452514_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB043B_Brain_2020__9	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1858872798806540386-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_282_535_2625326197554282535_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB299B_Brain_2020__5	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1858872799007866978-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_334_439_2625326197663334439_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB299B_Brain_2020__6	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1858872799213387874-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_503_591_2641225968676503591_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB299B_Brain_2020__7	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1858872848387407970-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_782_434_2625329511687782434_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB185B_Brain_2020__2	P{R52H09-p65.AD}	P{R18F09-GAL4.DBD}	female organism|adult brain
Janelia-1858872854506897506-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_458_596_2625328506795458596_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB419B_Brain_2020__5	P{R26E07-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
Janelia-1858872855257677922-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_681_124_2625326181502681124_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB434B_Brain_2020__1	P{R30E08-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain
Janelia-1858872867656040546-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_017_896_2625332120289017896_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB242A_Brain_2020__9	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain
Janelia-1858872872659845218-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_885_608_2625332120091885608_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB196B_Brain_2020__5	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1858872878863220834-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_666_854_2625328979237666854_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB194B_Brain_2020__10	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1858872879488172130-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_503_462_2625329868438503462_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB194B_Brain_2020__11	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1858872882059280482-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_141_224_2625335670482141224_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB043B_Brain_2020__10	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1858872890884096098-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_869_926_2625329370536869926_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB025B_Brain_2020__12	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-1858872928242761826-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_609_894_2625328717135609894_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB310C_Brain_2020__3	PBac{R52G04-p65.AD}	P{R17C11-GAL4.DBD}	female organism|adult brain
Janelia-1858872930360885346-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_519_720_2641221859336519720_align_REG_JRC2018_FEMALE_40x_8bitc_J18U_SG	JRC_MB051B_Brain_2020__4	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1858872936757198946-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_856_098_1898680647417856098_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB504B_Brain_2020__1	P{R52H03-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1858872939043094626-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_460_450_1898686268783460450_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__1	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858872939185700962-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_784_610_1898688591022784610_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__2	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858872939403804770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_040_482_1898688437377040482_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__3	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858872942344011874-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_492_962_1898694072403492962_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB065B_Brain_2020__1	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858872942549532770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_152_418_1898694779412152418_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB065B_Brain_2020__2	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858872947880493154-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_830_434_1898695805250830434_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__1	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1858872948086014050-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_865_442_1898697133175865442_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__2	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1858872948299923554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_327_842_1898698451655327842_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__3	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1858873084107292770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_902_242_1901092973936902242_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__4	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858873084459614306-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_528_994_1901091653624528994_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__5	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858873084891627618-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_697_826_1901092253338697826_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__6	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1858873102448984162-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_850_725_2625342211188850725_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB549B_Brain_2020__2	P{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain
Janelia-1858873135781118050-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_232_482_2624363407184232482_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB022B_Brain_2020__1	P{R24E06-p65.AD}	P{Tdc2-GAL4.DBD}	female organism|adult brain
Janelia-1858873135781118050-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_629_154_2624402083146629154_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB022B_Brain_2020__2	P{R24E06-p65.AD}	P{Tdc2-GAL4.DBD}	female organism|adult brain
Janelia-1858873156261904482-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_446_498_1901259198457446498_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB441B_Brain_2020__1	P{R30G08-p65.AD}	P{R48B03-GAL4.DBD}	female organism|adult brain
Janelia-1858873156261904482-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_366_562_2624112756185366562_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB441B_Brain_2020__2	P{R30G08-p65.AD}	P{R48B03-GAL4.DBD}	female organism|adult brain
Janelia-1858873156765220962-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_657_378_1901260419922657378_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB441B_Brain_2020__3	P{R30G08-p65.AD}	P{R48B03-GAL4.DBD}	female organism|adult brain
Janelia-1858873156765220962-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_802_274_2624112394753802274_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB441B_Brain_2020__4	P{R30G08-p65.AD}	P{R48B03-GAL4.DBD}	female organism|adult brain
Janelia-1858873157125931106-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_215_138_1901263188960215138_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB441B_Brain_2020__5	P{R30G08-p65.AD}	P{R48B03-GAL4.DBD}	female organism|adult brain
Janelia-1858873157327257698-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_655_330_1901263051378655330_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB441B_Brain_2020__6	P{R30G08-p65.AD}	P{R48B03-GAL4.DBD}	female organism|adult brain
Janelia-1858873224729722978-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_772_066_2003476598354772066_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__7	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1858873382750126178-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_266_082_1903557125796266082_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043B_Brain_2020__11	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1858873383144390754-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_346_018_1903566016395346018_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB213B_Brain_2020__8	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|adult brain
Janelia-1858873386243981410-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_669_154_1903567426138669154_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__11	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1858873388957696098-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_700_642_1903569205454700642_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__8	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1858873390790606946-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_418_658_1903570011092418658_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__9	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1858873394368348258-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_362_594_1903576543968362594_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__11	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1860306166811197538-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_528_994_1903580841976528994_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB010B_Brain_2020__1	P{R13F02-p65.AD}	P{R52H09-GAL4.DBD}	female organism|adult brain
Janelia-1860306166811197538-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_826_664_2624125259820826664_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB010B_Brain_2020__2	P{R13F02-p65.AD}	P{R52H09-GAL4.DBD}	female organism|adult brain
Janelia-1860306173111042146-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_416_354_1903589781464416354_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB417B_Brain_2020__1	P{R26E07-p65.AD}	P{R29G11-GAL4.DBD}	female organism|adult brain
Janelia-1860306174537105506-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_017_186_1903591987597017186_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB364B_Brain_2020__1	P{R13F02-p65.AD}	P{R21B06-GAL4.DBD}	female organism|adult brain
Janelia-1860668081437671522-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_829_218_1899100569725829218_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB026B_Brain_2020__1	P{R24H08-p65.AD}	P{R11F03-GAL4.DBD}	female organism|adult brain
Janelia-1860668523127242850-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_670_114_1903622103043670114_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB057B_Brain_2020__3	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain
Janelia-1860668523127242850-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_216_165_2624126484247216165_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB057B_Brain_2020__4	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain
Janelia-1860668524549111906-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_808_738_1903624095677808738_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB057B_Brain_2020__5	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain
Janelia-1860668524549111906-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_465_894_2624126032969465894_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB057B_Brain_2020__6	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain
Janelia-1860668528613392482-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_460_578_1903625863933460578_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB310C_Brain_2020__4	PBac{R52G04-p65.AD}	P{R17C11-GAL4.DBD}	female organism|adult brain
Janelia-1860668530895093858-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_690_402_1903632956526690402_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB399B_Brain_2020__3	P{R21D02-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain
Janelia-1860668530895093858-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_901_477_2624125852387901477_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB399B_Brain_2020__4	P{R21D02-p65.AD}	P{R22C12-GAL4.DBD}	female organism|adult brain
Janelia-1870576564228325474-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_094_565_2269608940067094565_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB112C_Brain_2020__1	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain
Janelia-1870576564228325474-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_727_528_2624124032529727528_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB112C_Brain_2020__2	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain
Janelia-1870576565193015394-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_259_042_1903703190818259042_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB112C_Brain_2020__3	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain
Janelia-1870576565193015394-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_380_773_2624125646443380773_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB112C_Brain_2020__4	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain
