filename	label	AD	DBD	part_of
Janelia-1996273768510521442-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_309_538_1996410767477309538_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB380B_Brain_2020__1	P{R17A04-p65.AD}	P{R65D07-GAL4.DBD}	female organism|adult brain
Janelia-1996778066952585314-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_445_666_1996782043102445666_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB032B_Brain_2020__3	P{R30G08-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1996778067585925218-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_268_066_1996782100669268066_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB032B_Brain_2020__4	P{R30G08-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-1996778068487700578-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_027_298_1996781623391027298_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__17	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778069750186082-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_291_106_1996781594773291106_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__18	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778070349971554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_435_426_1996781962110435426_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__19	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778070853288034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_724_578_1996780223944724578_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__20	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1996778071344021602-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_234_402_1996781822939234402_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__12	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1996778072061247586-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_216_162_1996782100560216162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__13	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1996778072765890658-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_765_858_1996781386475765858_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__14	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1996778073990627426-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_988_322_1996781904119988322_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB087C_Brain_2020__2	PBac{R61H03-p65.AD}	P{R28E09-GAL4.DBD}	female organism|adult brain
Janelia-1996778074607190114-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_045_282_1996782166222045282_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB087C_Brain_2020__3	PBac{R61H03-p65.AD}	P{R28E09-GAL4.DBD}	female organism|adult brain
Janelia-1996778076511404130-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_931_362_1996782100769931362_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__12	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778077186687074-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_963_298_1996782198534963298_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__13	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778077799055458-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_158_178_1996780225098158178_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__14	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778078210097250-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_924_386_1996780226150924386_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB109B_Brain_2020__15	P{R76F05-p65.AD}	P{R23C12-GAL4.DBD}	female organism|adult brain
Janelia-1996778078717608034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_256_354_1996782198908256354_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__10	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1996778079338365026-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_027_554_1996780999547027554_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__11	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1996778079992676450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_645_026_1996782042955645026_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__12	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1996778081515208802-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_753_250_1996781505480753250_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB316B_Brain_2020__6	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-1996778082102411362-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_751_394_1996780064573751394_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB316B_Brain_2020__7	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-1997032230664274018-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_047_650_1997055382417047650_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__15	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1997032237802979426-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_224_802_1997055433537224802_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__16	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1997032238381793378-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_889_762_1997055638491889762_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__17	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1997032238989967458-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_522_722_1997091684298522722_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__18	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
Janelia-1997032240797712482-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_857_378_1997092021893857378_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB301B_Brain_2020__1	P{R71D01-p65.AD}	P{R58F02-GAL4.DBD}	female organism|adult brain
Janelia-1997032241993089122-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_755_111_2625413408538755111_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB301B_Brain_2020__2	P{R71D01-p65.AD}	P{R58F02-GAL4.DBD}	female organism|adult brain
Janelia-1997032242592874594-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_211_682_1997091927526211682_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__8	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032243091996770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_383_202_1997091744046383202_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__9	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032243524010082-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_899_426_1997094019900899426_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__10	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032244165738594-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_423_266_1998678453196423266_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__11	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1997032244740358242-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_637_154_1997094368686637154_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB188B_Brain_2020__8	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032245264646242-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_447_010_1997094651441447010_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB188B_Brain_2020__9	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032245759574114-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_437_218_2625419067401437218_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB188B_Brain_2020__10	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032246346776674-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_258_212_2625422425038258212_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB188B_Brain_2020__11	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-1997032247013671010-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_240_930_1997094749093240930_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__12	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1997032247638622306-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_036_642_1997095380445036642_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__13	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1997032248167104610-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_785_058_1997095242783785058_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__14	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1997032248724947042-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_749_346_1997095302749749346_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__15	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-1997032249303760994-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_559_906_1997097146733559906_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043B_Brain_2020__12	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1997032249949683810-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_214_178_1997098034743214178_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043B_Brain_2020__13	P{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1998564412922789986-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_620_194_2625420916854620194_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB113C_Brain_2020__5	PBac{Tdc2-p65.AD}	P{R95A10-GAL4.DBD}	female organism|adult brain
Janelia-1998564414315298914-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_477_218_1998570833177477218_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB008B_Brain_2020__3	P{R13F02-p65.AD}	P{R44E04-GAL4.DBD}	female organism|adult brain
Janelia-1998564417049985122-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_570_850_1998572300378570850_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB296B_Brain_2020__23	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1998564425249849442-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_038_626_1998571593718038626_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB005B_Brain_2020__3	P{R13F02-p65.AD}	P{R34A03-GAL4.DBD}	female organism|adult brain
Janelia-1998564426466197602-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_642_914_1998572521380642914_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB131B_Brain_2020__3	P{R13F02-p65.AD}	P{R89B01-GAL4.DBD}	female organism|adult brain
Janelia-1998564427275698274-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_813_090_1998572467353813090_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB371B_Brain_2020__6	P{R13F02-p65.AD}	P{R85D07-GAL4.DBD}	female organism|adult brain
Janelia-1998564428110364770-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_415_010_1998570318213415010_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB461B_Brain_2020__1	P{R35B12-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain
Janelia-1998564432229171298-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_902_690_1998570194145902690_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB477B_Brain_2020__4	P{R44E04-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain
Janelia-1998564432979951714-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_550_754_1998571006020550754_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB370B_Brain_2020__2	P{R13F02-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult brain
Janelia-1998564435035160674-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_595_042_1998568135216595042_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB110C_Brain_2020__4	PBac{R20A02-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain
Janelia-1998564435559448674-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_212_642_1998572929935212642_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB463B_Brain_2020__1	P{R35B12-p65.AD}	P{R34A03-GAL4.DBD}	female organism|adult brain
Janelia-1998564436217954402-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_425_250_1998572299749425250_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__13	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-1998564437002289250-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_162_786_1998571478018162786_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB058B_Brain_2020__11	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1998564438449324130-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_224_162_1998571005819224162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__16	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-1998564439170744418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_550_754_1998572120132550754_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB308B_Brain_2020__8	P{ple-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1998564566077800546-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_026_402_1998571891069026402_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312B_Brain_2020__10	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1998564566711140450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_604_322_1998571604199604322_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312B_Brain_2020__11	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1998564567457726562-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_382_562_1998572451176382562_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312B_Brain_2020__12	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1998564568145592418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_716_642_1998572554020716642_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312B_Brain_2020__13	P{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-1998564569856868450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_355_938_1998570942984355938_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB025B_Brain_2020__13	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-1998564570502791266-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_041_698_1998572299590041698_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB025B_Brain_2020__14	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-1998564571085799522-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_064_802_1998573013989064802_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB025B_Brain_2020__15	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-2011926232970559586-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_196_514_2011933276075196514_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB434B_Brain_2020__2	P{R30E08-p65.AD}	P{R53C10-GAL4.DBD}	female organism|adult brain
Janelia-2011926236388917346-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_371_746_2011933942793371746_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB077B_Brain_2020__13	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-2011926238037278818-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_004_578_2011933928042004578_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB077B_Brain_2020__14	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-2014467954472648802-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_201_314_2014475058168201314_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB465C_Brain_2020__4	PBac{R37D04-p65.AD}	P{R51B02-GAL4.DBD}	female organism|adult brain
Janelia-2014467960403394658-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_065_698_2014473468615065698_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB005B_Brain_2020__4	P{R13F02-p65.AD}	P{R34A03-GAL4.DBD}	female organism|adult brain
Janelia-2014467963259715682-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_528_162_2014473753693528162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB380B_Brain_2020__2	P{R17A04-p65.AD}	P{R65D07-GAL4.DBD}	female organism|adult brain
Janelia-2017110124258131975-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_276_551_2017115307239276551_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB152B_Brain_2020__1	P{R19B03-p65.AD}	P{R26E07-GAL4.DBD}	female organism|adult brain
Janelia-2021419133370892386-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_714_594_2021431979588714594_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB308B_Brain_2020__9	P{ple-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-2021419140387962978-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_834_658_2021431752848834658_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__11	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-2021419141587533922-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_222_946_2021432658294222946_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB438B_Brain_2020__3	P{R30E11-p65.AD}	P{R22B12-GAL4.DBD}	female organism|adult brain
Janelia-2021419146889134178-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_421_218_2021432209260421218_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB299B_Brain_2020__14	P{R58E02-p65.AD}	P{R37E10-GAL4.DBD}	female organism|adult brain
Janelia-2021419147577000034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_409_378_2021431792925409378_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB194B_Brain_2020__16	P{R58E02-p65.AD}	P{R29G04-GAL4.DBD}	female organism|adult brain
Janelia-2021419148839485538-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_020_130_2021431845199020130_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB047B_Brain_2020__17	P{R58E02-p65.AD}	P{R93A09-GAL4.DBD}	female organism|adult brain
Janelia-2021419150676590690-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_016_994_2021432343864016994_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__12	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-2021419155328073826-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_872_418_2021432529394872418_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB025B_Brain_2020__16	P{R24E12-p65.AD}	P{R52H01-GAL4.DBD}	female organism|adult brain
Janelia-2021419159337828450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_732_386_2021485681246732386_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB213B_Brain_2020__9	P{R76F05-p65.AD}	P{R32G08-GAL4.DBD}	female organism|adult brain
Janelia-2021419160101191778-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_686_242_2021485603815686242_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB032B_Brain_2020__5	P{R30G08-p65.AD}	P{ple-GAL4.DBD}	female organism|adult brain
Janelia-2021419160768086114-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_266_914_2021485754047266914_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB188B_Brain_2020__12	P{R58E02-p65.AD}	P{R11A03-GAL4.DBD}	female organism|adult brain
Janelia-2021419162982678626-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_278_562_2021485680697278562_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB312C_Brain_2020__8	PBac{R58E02-p65.AD}	P{R10G03-GAL4.DBD}	female organism|adult brain
Janelia-2021419163645378658-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_842_786_2021485542729842786_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB313C_Brain_2020__1	PBac{R58E02-p65.AD}	P{R17C11-GAL4.DBD}	female organism|adult brain
Janelia-2021419164354216034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_919_138_2021485603496919138_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__21	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-2022090249504555106-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_417_954_2022094762311417954_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB316B_Brain_2020__8	P{R58E02-p65.AD}	P{R93G08-GAL4.DBD}	female organism|adult brain
Janelia-2065294056644149346-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_806_498_2065491939976806498_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB011B_Brain_2020__10	P{R14C08-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain
Janelia-2184379395869769826-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_969_698_2184629609666969698_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2449_Brain_2020__2	P{R17A04-p65.AD}	P{R65D07-GAL4.DBD}	female organism|adult brain
Janelia-2200883870054744138-Brain-63x_nrs_jacs_jacsData_filestore_rubing_Alignment_066_698_2200935114551066698_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG	JRC_LH2449_Brain_2020__3	P{R17A04-p65.AD}	P{R65D07-GAL4.DBD}	female organism|adult brain
Janelia-2302947005996990538-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_244_513_2521780817844244513_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043C_Brain_2020__7	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-2302947006085070922-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_913_313_2521780820146913313_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB063B_Brain_2020__3	P{R93D10-p65.AD}	P{R68C09-GAL4.DBD}	female organism|adult brain
Janelia-2302947006168957002-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_772_386_2521780665909772386_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB065B_Brain_2020__9	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-2302947006684856394-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_668_578_2521781255515668578_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB315C_Brain_2020__19	PBac{R58E02-p65.AD}	P{R48H11-GAL4.DBD}	female organism|adult brain
