filename	label	AD	DBD	part_of	Template
63x-Brain-1973267093428109410	JRC_SS00937_Brain_2016_20140122_20_B3	P{R22A07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1973267120028385378	JRC_SS00940_Brain_2016_20140122_20_E2	P{R35D04-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971521836864766050	JRC_OL0001B_Brain_2016_20131227_31_F3	P{R64G10-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1965225978783334407	JRC_OL0008B_Brain_2016_20131227_31_G3	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971522347873599586	JRC_OL0044B_Brain_2016_20140121_32_H1	P{R55C04-p65.AD}	P{R85F11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971526377085599842	JRC_OL0045B_Brain_2016_20140116_19_D6	P{R55C04-p65.AD}	P{R41C05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1971522337262010466	JRC_OL0042B_Brain_2016_20140121_32_F3	P{R26A03-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210395441315446882	JRC_SS02445_Brain_2016_20141217_19_F1	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210395726658142306	JRC_SS02445_Brain_2016_20141217_19_F6	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210363987411861602	JRC_SS02652_Brain_2016_20141120_20_A2	P{VT032961-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210364162343698530	JRC_SS02650_Brain_2016_20141120_20_D4	P{VT009792-p65.AD}	P{VT002021-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210402029099024482	JRC_SS02445_Brain_2016_20141217_19_F8	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1973267125384511586	JRC_SS00940_Brain_2016_20140122_20_E7	P{R35D04-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1973267157059895394	JRC_SS00942_Brain_2016_20140122_20_G6	P{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2019981555467812962	JRC_OL0008B_Brain_2016_20140425_32_G2	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2018431474612568071	JRC_OL0005B_Brain_2016_20140516_31_D3	P{R21D03-p65.AD}	P{R65C12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2019981410135179362	JRC_OL0046B_Brain_2016_20140425_32_B1	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2011282052510384226	JRC_OL0048B_Brain_2016_20140425_31_C1	P{R19G02-p65.AD}	P{R75G12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2210364986373439586	JRC_SS02638_Brain_2016_20141120_20_F8	P{VT038216-p65.AD}	P{VT026477-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765584397107298	JRC_OL0027B_Brain_2016_20131210_31_G2	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765561936609378	JRC_OL0019B_Brain_2016_20131210_31_F2	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765866086563938	JRC_SS00343_Brain_2016_20131211_31_J1	PBac{R17A04-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765873581785186	JRC_SS00343_Brain_2016_20131211_31_J2	PBac{R17A04-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765671181451362	JRC_SS00941_Brain_2016_20131211_31_A3	PBac{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958770697895411810	JRC_SS00315_Brain_2016_20131118_32_G7	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765481812820066	JRC_OL0070B_Brain_2016_20131210_31_C2	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958765496488689762	JRC_OL0070B_Brain_2016_20131210_31_C4	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1958772055751000162	JRC_OL0011B_Brain_2016_20131125_33_G1	P{R82D11-p65.AD}	P{R92B11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1978638009968361570	JRC_OL0046B_Brain_2016_20131126_32_C4	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1978638018193391714	JRC_OL0015B_Brain_2016_20131126_32_D7	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966387056569483362	JRC_SS00315_Brain_2016_20131126_31_C3	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1978638015240601698	JRC_OL0015B_Brain_2016_20131126_32_D4	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386355294437474	JRC_OL0070B_Brain_2016_20131122_34_A4	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386130307776610	JRC_OL0017B_Brain_2016_20131120_33_H4	P{R82D11-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386174205362274	JRC_OL0010B_Brain_2016_20131120_33_J6	P{R92B11-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-1966386069930770530	JRC_OL0081B_Brain_2016_20131120_33_C5	P{R47E07-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
63x-Brain-2229027550342938722	JRC_OL0081B_Brain_2016_20131120_33_C6	P{R47E07-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c
20x-VNC-2021466539995168866	JRC_OL0007B_VNC_2016_20140612_31_I1	P{R35D04-p65.AD}	P{R65B05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780021839200293	JRC_OL0021B_VNC_2016_20140611_31_E2	P{R35D04-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466534026674274	JRC_OL0046B_VNC_2016_20140612_31_F1	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780025836372005	JRC_OL0022B_VNC_2016_20140611_31_F1	P{R35D04-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466536492925026	JRC_OL0092C_VNC_2016_20140612_31_G2	PBac{R92B02-p65.AD}	P{R38E08-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780036422795301	JRC_OL0023B_VNC_2016_20140611_31_G2	P{R72C08-p65.AD}	P{R50D07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466574824669282	JRC_OL0071B_VNC_2016_20140613_31_I1	P{R91B01-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2149676666895466594	JRC_SS02652_VNC_2016_20141015_32_J1	P{VT032961-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466577353834594	JRC_OL0077B_VNC_2016_20140613_31_J2	P{R92B02-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466541656113250	JRC_OL0008B_VNC_2016_20140612_31_J1	P{R35D04-p65.AD}	P{R55F01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466552771018850	JRC_OL0044B_VNC_2016_20140612_32_F1	P{R55C04-p65.AD}	P{R85F11-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466583804674146	JRC_OL0218B_VNC_2016_20140620_31_D4	P{R47E07-p65.AD}	P{VT049344-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466569904750690	JRC_OL0087B_VNC_2016_20140613_31_F2	P{R82D11-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466556076130402	JRC_OL0045B_VNC_2016_20140612_32_G4	P{R55C04-p65.AD}	P{R41C05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780060309356581	JRC_SS00940_VNC_2016_20140611_31_B2	P{R35D04-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780063639633957	JRC_SS00937_VNC_2016_20140611_31_C2	P{R22A07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780070212108325	JRC_SS00938_VNC_2016_20140611_31_H1	P{R35D04-p65.AD}	P{R71E06-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780079385051173	JRC_SS00941_VNC_2016_20140611_31_I1	PBac{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780094073503781	JRC_SS00942_VNC_2016_20140611_31_J2	P{R47E07-p65.AD}	P{R35D04-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2022140513733312610	JRC_OL0029B_VNC_2016_20140619_31_F1	P{R64G09-p65.AD}	P{R37H04-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2022140522755260514	JRC_OL0048B_VNC_2016_20140619_31_J1	P{R19G02-p65.AD}	P{R75G12-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2024138455012868194	JRC_OL0203B_VNC_2016_20140620_32_B4	P{R42E06-p65.AD}	P{VT022290-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2024138478400307298	JRC_OL0070B_VNC_2016_20140620_32_I3	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2149676628458864738	JRC_SS02662_VNC_2016_20141015_32_C1	P{R28G03-p65.AD}	P{VT027704-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2149676645965889634	JRC_SS02651_VNC_2016_20141015_32_F1	P{VT032961-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466558169088098	JRC_OL0001B_VNC_2016_20140612_32_I1	P{R64G10-p65.AD}	P{R35B06-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466543874900066	JRC_OL0011B_VNC_2016_20140612_32_A2	P{R82D11-p65.AD}	P{R92B11-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466531883384930	JRC_OL0017B_VNC_2016_20140612_31_D2	P{R82D11-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780011294720037	JRC_OL0020B_VNC_2016_20140611_31_D1	P{R35D04-p65.AD}	P{R80E07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2260173451484463141	JRC_SS03822_VNC_2016_20160323_19_B2	P{VT043920-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2080822626355249250	JRC_SS02445_VNC_2016_20141126_32_D1	P{VT007747-p65.AD}	P{R85H06-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780249317277733	JRC_SS02663_VNC_2016_20141021_31_J2	P{R35D04-p65.AD}	P{VT040747-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780211669205029	JRC_SS02664_VNC_2016_20141021_31_H2	P{R35D04-p65.AD}	P{VT043656-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780201644818469	JRC_SS02666_VNC_2016_20141021_31_G2	P{R35D04-p65.AD}	P{VT045997-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2149676650667704418	JRC_SS02645_VNC_2016_20141015_32_G1	P{VT027704-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780153515180069	JRC_SS02681_VNC_2016_20141021_31_B3	P{VT040747-p65.AD}	P{R72C08-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2149676667428143202	JRC_SS02638_VNC_2016_20141015_31_I1	P{VT038216-p65.AD}	P{VT026477-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2020722766663123042	JRC_OL0010B_VNC_2016_20140611_32_C1	P{R92B11-p65.AD}	P{R82D11-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780179775717413	JRC_SS02665_VNC_2016_20141021_31_E2	P{R35D04-p65.AD}	P{VT058944-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2020722772065386594	JRC_OL0005B_VNC_2016_20140611_32_F1	P{R21D03-p65.AD}	P{R65C12-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466568596127842	JRC_OL0081B_VNC_2016_20140613_31_E3	P{R47E07-p65.AD}	P{R41C07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2020722768114352226	JRC_OL0015B_VNC_2016_20140611_32_D1	P{R22H02-p65.AD}	P{R20G06-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2259780008018968613	JRC_OL0019B_VNC_2016_20140611_31_A2	P{R35D04-p65.AD}	P{R22D06-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466530985803874	JRC_OL0004B_VNC_2016_20140612_31_C3	P{R24A02-p65.AD}	P{R91B01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2149676663581966434	JRC_SS02650_VNC_2016_20141015_31_H2	P{VT009792-p65.AD}	P{VT002021-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466528737656930	JRC_OL0042B_VNC_2016_20140612_31_B1	P{R26A03-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466527429034082	JRC_OL0003B_VNC_2016_20140612_31_A1	P{R24A02-p65.AD}	P{R26A03-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2020722776121278562	JRC_OL0027B_VNC_2016_20140611_32_H1	P{R14A11-p65.AD}	P{R50C10-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
20x-VNC-2021466565618172002	JRC_SS00315_VNC_2016_20140613_31_D1	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
63x-VNC-2100932983627186274	JRC_SS02645_VNC_2016_20141231_31_H3	P{VT027704-p65.AD}	P{VT040569-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
63x-VNC-1919113395999604834	JRC_SS00315_VNC_2016_20130823_31_I1	P{R47H03-p65.AD}	P{R72E01-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
63x-VNC-1971522347873599586	JRC_OL0044B_VNC_2016_20140121_32_H1	P{R55C04-p65.AD}	P{R85F11-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
63x-VNC-2019981410135179362	JRC_OL0046B_VNC_2016_20140425_32_B1	P{R26A03-p65.AD}	P{R54A05-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
63x-VNC-1971522337262010466	JRC_OL0042B_VNC_2016_20140121_32_F3	P{R26A03-p65.AD}	P{R24A02-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
63x-VNC-1958765481812820066	JRC_OL0070B_VNC_2016_20131210_31_C2	P{R91B01-p65.AD}	P{R22A07-GAL4.DBD}	female organism|adult ventral nervous system	JRC2018UnisexVNC_c
