subject_external_id	subject_id	subject_name	DataSet	subject_external_db	relation	object	Curator
1237125	VFB_0010158d	ddaF a2r class III? lots of uncertain continuities. CHECK (L1EM:1237125)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297555	VFB_001015e5	neuron 19297556 (L1EM:19297555)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297696	VFB_001015eo	neuron 19297697 (L1EM:19297696)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299915	VFB_001015fv	neuron 19299916 (L1EM:19299915)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3794023	VFB_0010159u	Output of Hugin right (L1EM:3794023)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2683068	VFB_0010158o	ddaA a5l class III md (L1EM:2683068)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2828623	VFB_0010159a	v\'ada?_a7l (L1EM:2828623)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2581860	VFB_0010158l	v\'ada_a4r  (L1EM:2581860)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16544485	VFB_001015cy	ASB LH Interneuron left  (L1EM:16544485)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
6812313	VFB_001015ay	SOG_somato_right (L1EM:6812313)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
17937123	VFB_001015dc	ASB LH Interneuron right (L1EM:17937123)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2629826	VFB_0010158n	v\'ada_a2r (L1EM:2629826)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299703	VFB_001015f4	neuron 19299704 (L1EM:19299703)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2833891	VFB_0010159b	vdaB? (L1EM:2833891)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
7530253	VFB_001015b6	ITP candidate 4 right (L1EM:7530253)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
20559189	VFB_001015go	fragment? (L1EM:20559189)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297636	VFB_001015eg	neuron 19297637 (L1EM:19297636)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
17003953	VFB_001015d7	SEZ horns left (L1EM:17003953)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3778453	VFB_0010159s	Pre-goro11_a3r (L1EM:3778453)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
6978585	VFB_001015b0	CA-LP-2_left1 (L1EM:6978585)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
8813113	VFB_001015bd	BLAd ant med 3 neuron  right (L1EM:8813113)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3762787	VFB_0010159r	CRZ 2 right (L1EM:3762787)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299852	VFB_001015fn	neuron 19299853 (L1EM:19299852)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3567420	VFB_0010159l	ddaC_t3r (L1EM:3567420)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3727026	VFB_0010159o	CRZ 1 right (L1EM:3727026)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2872055	VFB_0010159f	v\'ada?_a8l (L1EM:2872055)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
4379508	VFB_001015ac	Output of Hugin left (L1EM:4379508)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19040382	VFB_001015di	Midline Projection Neuron with additional ipsilateral axon/dendrite _ a1l (L1EM:19040382)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5375337	VFB_001015aj	fragment (L1EM:5375337)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
9254491	VFB_001015bj	ddaA a4r class III md (L1EM:9254491)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
205984	VFB_0010157n	a2l class III (L1EM:205984)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
970844	VFB_0010158a	ddaC?_a5l (L1EM:970844)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
9800178	VFB_001015bo	SNeuron-CPLd right (L1EM:9800178)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
14034311	VFB_001015ch	DPMl b 1 loSM left (L1EM:14034311)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297567	VFB_001015e6	neuron 19297568 (L1EM:19297567)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2748174	VFB_0010158u	vdaB?_a7r (L1EM:2748174)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
867393	VFB_0010157v	MB2IN-208 (L1EM:867393)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19522212	VFB_001015ga	neuron 19522213 (L1EM:19522212)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19099494	VFB_001015dn	neuron 19099495 (L1EM:19099494)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5638694	VFB_001015am	v\'td_ a3r (L1EM:5638694)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19522307	VFB_001015gi	neuron 19522308 (L1EM:19522307)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
15639294	VFB_001015cp	MB2ON-218 (L1EM:15639294)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
17525174	VFB_001015d9	DL-LH_cand6_sibling right; BLVa12 a 7 (L1EM:17525174)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
12702645	VFB_001015cb	v\'ada t3l (L1EM:12702645)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19266572	VFB_001015dw	neuron 19266573 (L1EM:19266572)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19522227	VFB_001015gb	neuron 19522228 (L1EM:19522227)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
10684539	VFB_001015bs	BLP12 claw 2 right; BLP12 a 7 (L1EM:10684539)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299794	VFB_001015fg	neuron 19299795 (L1EM:19299794)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
7799610	VFB_001015ba	v\'ada_a2l (L1EM:7799610)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16683883	VFB_001015cz	ITP candidate pair 3 left; ITP candidate 3 left (L1EM:16683883)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
7569260	VFB_001015b7	CP1 d 1 right (L1EM:7569260)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
13046184	VFB_001015cd	neuron 13046185 (L1EM:13046184)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
4996106	VFB_001015af	neuron 4996107 (L1EM:4996106)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
12299704	VFB_001015c9	Bilateral near MB_left (L1EM:12299704)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16045758	VFB_001015ct	BLP12 claw 2 left (L1EM:16045758)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
12293334	VFB_001015c8	inner bridge 1 left (L1EM:12293334)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
114558	VFB_0010157i	ddaA a3l class III md (L1EM:114558)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16688373	VFB_001015d4	RG Cell CC (L1EM:16688373)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3926904	VFB_001015a1	ITP candidate pair 2 left; ITP candidate 2 left (L1EM:3926904)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
110633	VFB_0010157h	v\'pda a3l class III md (L1EM:110633)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5955853	VFB_001015aq	ITP candidate 1 right (L1EM:5955853)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299841	VFB_001015fm	neuron 19299842 (L1EM:19299841)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
13764284	VFB_001015cf	SEZ-fork1 (L1EM:13764284)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2899238	VFB_0010159g	v\'ada ? (L1EM:2899238)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19522286	VFB_001015gg	neuron 19522287 (L1EM:19522286)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3926438	VFB_0010159z	CRZ 2 left (L1EM:3926438)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
8765298	VFB_001015bc	BLP12 claw 3 left (L1EM:8765298)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
6236300	VFB_001015av	mdIII?_t3l ddaF t3l class III md (L1EM:6236300)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5976168	VFB_001015at	DPMl b 1 loSM right (L1EM:5976168)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5010581	VFB_001015ah	EH right (L1EM:5010581)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5807777	VFB_001015an	NPF_t3r (L1EM:5807777)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299886	VFB_001015fr	neuron 19299887 (L1EM:19299886)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5869204	VFB_001015ao	CA-LP-2_right2 (L1EM:5869204)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2700681	VFB_0010158q	ddaF a5r class III md (L1EM:2700681)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
11193510	VFB_001015c1	Ruler Like Neuron left (L1EM:11193510)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3846657	VFB_0010159w	v\'ada t3r (L1EM:3846657)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
883721	VFB_0010157x	ddaC_a4r (L1EM:883721)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
14971928	VFB_001015ck	sens (L1EM:14971928)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16687841	VFB_001015d2	neuron 16687842 (L1EM:16687841)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297782	VFB_001015ex	neuron 19297783 (L1EM:19297782)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297584	VFB_001015e8	neuron 19297585 (L1EM:19297584)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19219910	VFB_001015dr	neuron 19219911 (L1EM:19219910)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
4234351	VFB_001015aa	neuron 4234352 (L1EM:4234351)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5469039	VFB_001015al	Capa left (L1EM:5469039)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19210950	VFB_001015dq	neuron 19210951 (L1EM:19210950)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
9146908	VFB_001015bg	vdaB_a4r (L1EM:9146908)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
18740553	VFB_001015dd	MN_AN iACT PN left (L1EM:18740553)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299875	VFB_001015fq	neuron 19299876 (L1EM:19299875)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3928574	VFB_001015a3	CA-LP-2_left2 (L1EM:3928574)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
7768599	VFB_001015b9	PN a3l preCAPA (L1EM:7768599)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297619	VFB_001015ee	neuron 19297620 (L1EM:19297619)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299758	VFB_001015fb	neuron 19299759 (L1EM:19299758)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16432073	VFB_001015cw	class III a2r (L1EM:16432073)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16911458	VFB_001015d6	v\'td_vnc_a6l (L1EM:16911458)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
15217317	VFB_001015cm	ddaC_a2l (L1EM:15217317)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
891237	VFB_0010157y	v\'td_vnc_a7r (L1EM:891237)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
4995819	VFB_001015ae	neuron (L1EM:4995819)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
954272	VFB_0010157z	v\'ada_a5r (L1EM:954272)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299746	VFB_001015fa	neuron 19299747 (L1EM:19299746)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
12704360	VFB_001015cc	CA-LP-1_right (L1EM:12704360)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297607	VFB_001015ec	neuron 19297608 (L1EM:19297607)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
9037304	VFB_001015bf	SEZ-fork1 (L1EM:9037304)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3946569	VFB_001015a6	BLAd ant med 3 neuron left (L1EM:3946569)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19528948	VFB_001015gk	neuron 19528949 (L1EM:19528948)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19554543	VFB_001015gm	VNC-IN-left (L1EM:19554543)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297726	VFB_001015et	neuron 19297727 (L1EM:19297726)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
11645541	VFB_001015c4	LH-21 (L1EM:11645541)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297613	VFB_001015ed	neuron 19297614 (L1EM:19297613)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
10681487	VFB_001015bq	BLP12 claw 1 right; BLP12 a 3 (L1EM:10681487)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5007013	VFB_001015ag	SOG_somato_left (L1EM:5007013)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
4127707	VFB_001015a8	PPLV - 2 Right (maybe PVL014c); BLP34 a 7 (L1EM:4127707)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19263163	VFB_001015du	Neuron 19263164 (L1EM:19263163)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297833	VFB_001015f0	neuron 19297834 (L1EM:19297833)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19300046	VFB_001015fw	neuron 19300047 (L1EM:19300046)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19466100	VFB_001015g5	RG CC 9 (L1EM:19466100)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3133851	VFB_0010159k	may be class IV?? (L1EM:3133851)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5462705	VFB_001015ak	big Ambigious Fragment? (L1EM:5462705)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
13168737	VFB_001015ce	SEZ-IN-? right (L1EM:13168737)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19527330	VFB_001015gj	neuron 19527331 (L1EM:19527330)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
15953777	VFB_00102efo	vbd_a2r (L1EM:15953777)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297666	VFB_001015ej	neuron 19297667 (L1EM:19297666)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
11851588	VFB_001015c6	inner bridge 2 right (L1EM:11851588)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297573	VFB_001015e7	neuron 19297574 (L1EM:19297573)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
3928522	VFB_001015a2	PTTH 2 left (L1EM:3928522)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299788	VFB_001015ff	neuron 19299789 (L1EM:19299788)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
15711437	VFB_001015cq	PN a3r preCAPA (L1EM:15711437)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16303262	VFB_001015cu	v\'td_a1l  (L1EM:16303262)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
16683943	VFB_001015d0	ITP candidate 4 left (L1EM:16683943)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
11244099	VFB_001015c2	VNC Midline Projection Neuron (L1EM:11244099)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19585918	VFB_001015gn	neuron 19585919 (L1EM:19585918)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19099485	VFB_001015dm	neuron 19099486 (L1EM:19099485)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299817	VFB_001015fj	neuron 19299818 (L1EM:19299817)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2691026	VFB_0010158p	mdIV?_a6l (L1EM:2691026)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
7529574	VFB_001015b5	ITP candidate pair 2 right; candidate 3 right (L1EM:7529574)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
9022427	VFB_001015be	ddaC_a3r (L1EM:9022427)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299715	VFB_001015f6	neuron 19299716 (L1EM:19299715)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19299776	VFB_001015fd	neuron 19299777 (L1EM:19299776)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
9842000	VFB_001015bp	PTTH 1 right (L1EM:9842000)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19522237	VFB_001015gc	neuron 19522238 (L1EM:19522237)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
15804555	VFB_001015cr	VNC-IN-right (L1EM:15804555)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19276024	VFB_001015dz	suckerfish-like 1 (right) (L1EM:19276024)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
9170669	VFB_001015bi	v\'ada_a4l (L1EM:9170669)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19522202	VFB_001015g9	neuron 19522203 (L1EM:19522202)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297660	VFB_001015ei	neuron 19297661 (L1EM:19297660)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297744	VFB_001015ew	neuron 19297745 (L1EM:19297744)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19300592	VFB_001015g1	neuron 19300593 (L1EM:19300592)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5956787	VFB_001015ar	ITP candidate pair 3 right; ITP candidate 2 right (L1EM:5956787)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2740157	VFB_0010158t	vdaB?_a6r (L1EM:2740157)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
144386	VFB_0010157j	class iii or es? (L1EM:144386)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19297702	VFB_001015ep	neuron 19297703 (L1EM:19297702)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19300125	VFB_001015fx	neuron 19300126 (L1EM:19300125)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
11144258	VFB_001015bz	SNeuron CPLd left _former: Death grip left (L1EM:11144258)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
5252487	VFB_001015ai	Pre-goro11_a3l (L1EM:5252487)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
2629819	VFB_0010158m	vdaB_a2r (L1EM:2629819)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
19022898	VFB_001015df	VNC to SEZ a3left (L1EM:19022898)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
10963761	VFB_001015bx	v\'td_a2r  (L1EM:10963761)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
8699844	VFB_001015bb	BAmas d 2 right (L1EM:8699844)	Hueckesfeld2020	catmaid_l1em	part_of	larval nervous system	cp390
