subject_external_db	subject_external_id	relation	object
catmaid_fafb	7282	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	7330	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	7362	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	7410	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	7414	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	7418	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	7430	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	7454	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	7466	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	7506	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	7542	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	7634	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	7702	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	8290	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	8322	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	9254	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	9294	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	9458	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	10078	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10082	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10166	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10170	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10202	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10306	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10378	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10410	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10442	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10482	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10526	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10598	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10630	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10694	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10698	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10714	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10722	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10754	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10814	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10818	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10850	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10882	is_a	alpha/beta core Kenyon cell
catmaid_fafb	10894	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10946	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	10986	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11010	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11078	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11102	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11106	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11122	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11138	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11142	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11146	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	11714	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	11958	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	12014	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	12066	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	12070	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	12150	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	12210	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	12230	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	12266	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	12282	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	12550	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12594	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12602	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12618	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	12634	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12638	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12658	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12686	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12786	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12830	is_a	alpha/beta core Kenyon cell
catmaid_fafb	12838	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12842	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12854	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12918	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	12934	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13030	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13098	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13102	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13146	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13158	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13202	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13278	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13290	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13302	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13310	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13314	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13374	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13378	is_a	alpha/beta core Kenyon cell
catmaid_fafb	13466	is_a	alpha/beta core Kenyon cell
catmaid_fafb	13518	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13590	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13682	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13686	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13782	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13786	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13818	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	13886	is_a	alpha/beta core Kenyon cell
catmaid_fafb	13890	is_a	alpha/beta core Kenyon cell
catmaid_fafb	13894	is_a	alpha/beta core Kenyon cell
catmaid_fafb	13926	is_a	alpha/beta core Kenyon cell
catmaid_fafb	14050	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14054	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14154	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14158	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14238	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	14322	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	14330	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	14342	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	14430	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	14434	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	14466	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14478	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14602	is_a	alpha/beta core Kenyon cell
catmaid_fafb	14618	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14690	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	14838	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14862	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14866	is_a	alpha/beta core Kenyon cell
catmaid_fafb	14890	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	14910	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	15662	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	15730	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	15798	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	15958	is_a	alpha/beta core Kenyon cell
catmaid_fafb	15966	is_a	alpha/beta core Kenyon cell
catmaid_fafb	15990	is_a	alpha/beta core Kenyon cell
catmaid_fafb	16286	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	16410	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	16418	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	16522	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	25841	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	29893	is_a	alpha/beta core Kenyon cell
catmaid_fafb	30008	is_a	alpha/beta core Kenyon cell
catmaid_fafb	30067	is_a	alpha/beta core Kenyon cell
catmaid_fafb	30201	is_a	alpha/beta core Kenyon cell
catmaid_fafb	31267	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	31772	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	31785	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	35679	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	40538	is_a	alpha/beta core Kenyon cell
catmaid_fafb	52051	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	52062	is_a	alpha/beta core Kenyon cell
catmaid_fafb	52434	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	52569	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	52621	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	52651	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	52681	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	58561	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	162532	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	169900	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	177602	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	186561	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	188893	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	188907	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	189008	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	198563	is_a	alpha/beta core Kenyon cell
catmaid_fafb	200094	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	205947	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	206512	is_a	alpha/beta core Kenyon cell
catmaid_fafb	211473	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	212096	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	212136	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	239442	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	272604	is_a	alpha/beta core Kenyon cell
catmaid_fafb	282181	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	288558	is_a	alpha/beta core Kenyon cell
catmaid_fafb	356962	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	424175	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424180	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424185	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424208	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424214	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424220	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424226	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424233	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424239	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424245	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424251	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424257	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424263	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424271	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424277	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424283	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424289	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424301	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424313	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424319	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424331	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424343	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424373	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424379	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424391	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424397	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424403	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424409	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424421	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424427	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424433	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424439	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424445	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424451	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424457	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424463	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424469	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424475	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424481	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424487	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424493	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424499	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424505	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424511	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424517	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424523	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	424529	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424535	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424541	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424547	is_a	alpha/beta core Kenyon cell
catmaid_fafb	424553	is_a	alpha/beta core Kenyon cell
catmaid_fafb	463099	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	470953	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	478899	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	481621	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514351	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514367	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514373	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514381	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514387	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514394	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514400	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514407	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514414	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514420	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514427	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514434	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514440	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514448	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514462	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514468	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514521	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514539	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514562	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514569	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514596	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514607	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514614	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514652	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514658	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514676	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514732	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514739	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514761	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514778	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514784	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514790	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514812	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514820	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514849	is_a	alpha/beta core Kenyon cell
catmaid_fafb	514860	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514877	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514905	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514946	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514952	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514959	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514965	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514972	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514979	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514985	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	514997	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515006	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515015	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515058	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515065	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515071	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515077	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515083	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515089	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515096	is_a	alpha/beta core Kenyon cell
catmaid_fafb	515102	is_a	alpha/beta core Kenyon cell
catmaid_fafb	515108	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515114	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515120	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515126	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515132	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515138	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515183	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515195	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515201	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515207	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515213	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515220	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515226	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515233	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515239	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515246	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515252	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515258	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515266	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515272	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515281	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515287	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515293	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515300	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515308	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515319	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515331	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515347	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515358	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515374	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515380	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515387	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515393	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515405	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	515411	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	518757	is_a	alpha/beta core Kenyon cell
catmaid_fafb	527040	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	538159	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	573398	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	582092	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	885290	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	1228256	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	1311366	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	1399495	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	1677889	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	2238508	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	2277870	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	2331275	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	2333656	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	2334463	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	2543170	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	2717438	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	2764976	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	2812539	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	2918719	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	3856959	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	4056680	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	4085989	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	4205164	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	4323562	is_a	alpha/beta core Kenyon cell
catmaid_fafb	4333630	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	4525827	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	4583398	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	4685925	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	4708198	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	7701662	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	8076373	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	8189134	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	8198124	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	8217673	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	8220583	is_a	alpha/beta core Kenyon cell
catmaid_fafb	8262248	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	8278640	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	8279765	is_a	alpha/beta surface/core Kenyon cell
catmaid_fafb	8336193	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	8794629	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	9409208	is_a	alpha'/beta' middle Kenyon cell
catmaid_fafb	9431053	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	9742970	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	9866012	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	10035909	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	10083795	is_a	alpha'/beta' anterior-posterior Kenyon cell
catmaid_fafb	10535767	is_a	alpha'/beta' anterior-posterior Kenyon cell
